Name,Laptop Type,Laptop Brand,Price,Price New,CPU,CPU Brand,Ram Size,Ram Type,Hard Drive Size,Hard Drive,Screen,Resolution,Material,OS,Year,Graphic,Graphic Name,Weight,Warranty Time,Warranty Location
Laptop MSI Gaming Katana GF66 12UCK,gaming,MSI,19740000,27490000,Intel Core i7 Alder Lake - 12650H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.25,10.5,Chính Hãng
Laptop Gigabyte Gaming G5,gaming,Gigabyte,16720000,23290000,Intel Core i5 Alder Lake - 12450H,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 4050, 6 GB",1.9,22.5,Chính Hãng
Laptop Dell Inspiron 15 3530,general,Dell,14430000,19990000,Intel Core i5 Raptor Lake - 1335U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.66,11,Chính Hãng
Laptop Dell Inspiron 15 3530,general,Dell,14350000,19990000,Intel Core i5 Raptor Lake - 1335U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.66,10.5,Chính Hãng
Laptop HP 15s fq5147TU,general,HP,15670000,20890000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.69,9.5,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,18700000,25190000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,16,Full HD+,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,8.5,Chính Hãng
Laptop Dell Inspiron 15 3520,general,Dell,14990000,20990000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.7,10,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,18410000,25190000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,16,Full HD+,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,7,Chính Hãng
Laptop MSI Gaming Katana 15 B13VFK,gaming,MSI,26420000,36990000,Intel Core i7 Raptor Lake - 13620H,Intel,16,DDR5,1024,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 4060, 8 GB",2.25,10,Chính Hãng
Laptop Dell Vostro 3420,general,Dell,12570000,17590000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,14,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.49,10,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,18220000,25190000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,16,Full HD+,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,6,Chính Hãng
Laptop HP 15s fq5147TU,general,HP,14950000,20890000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.69,7,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,18800000,25190000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,16,Full HD+,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,9,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,18900000,25190000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,16,Full HD+,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,9.5,Chính Hãng
Laptop Dell Vostro 15 3520,general,Dell,14780000,19490000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.67,10.5,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,19290000,25190000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,16,Full HD+,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,9.5,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,19390000,25190000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,16,Full HD+,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,10,Chính Hãng
Laptop MSI Gaming GF63 Thin 11UC,gaming,MSI,14820000,20490000,Intel Core i7 Tiger Lake - 11800H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050 Max-Q Design, 4 GB",1.86,8,Chính Hãng
Laptop Dell Vostro 15 3520,general,Dell,14630000,19490000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.67,9.5,Chính Hãng
Laptop Dell Vostro 15 3520,general,Dell,14850000,19490000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.67,11,Chính Hãng
Laptop MSI Gaming GF63 Thin 11UC,gaming,MSI,14740000,20490000,Intel Core i7 Tiger Lake - 11800H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050 Max-Q Design, 4 GB",1.86,7.5,Chính Hãng
Laptop MSI Gaming GF63 Thin 11UC,gaming,MSI,15210000,20490000,Intel Core i7 Tiger Lake - 11800H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050 Max-Q Design, 4 GB",1.86,10.5,Chính Hãng
Laptop MSI Gaming GF63 Thin 11UC,gaming,MSI,15280000,20490000,Intel Core i7 Tiger Lake - 11800H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050 Max-Q Design, 4 GB",1.86,11,Chính Hãng
Laptop HP Pavilion 15 eg2088TU,general,HP,18190000,25290000,Intel Core i7 Alder Lake - 1260P,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.74,7.5,Chính Hãng
Laptop HP Pavilion 15 eg2088TU,general,HP,18280000,25290000,Intel Core i7 Alder Lake - 1260P,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.74,8,Chính Hãng
Laptop HP Pavilion 15 eg2088TU,general,HP,18380000,25290000,Intel Core i7 Alder Lake - 1260P,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.74,8.5,Chính Hãng
Laptop Dell Inspiron 15 3520,general,Dell,10320000,13690000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,256,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.9,10,Chính Hãng
Laptop Dell Inspiron 15 3520,general,Dell,10480000,13690000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,256,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.9,11.5,Chính Hãng
Laptop HP Pavilion 15 eg2034TX,general,HP,17690000,24590000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card rời,NVIDIA GeForce MX550 2 GB,1.74,7.5,Chính Hãng
Laptop HP Pavilion 15 eg2088TU,general,HP,19670000,25290000,Intel Core i7 Alder Lake - 1260P,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.74,11,Chính Hãng
Laptop HP Pavilion 15 eg2088TU,general,HP,19470000,25290000,Intel Core i7 Alder Lake - 1260P,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.74,10,Chính Hãng
Laptop HP Pavilion 15 eg2088TU,general,HP,19570000,25290000,Intel Core i7 Alder Lake - 1260P,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.74,10.5,Chính Hãng
Laptop HP Pavilion 15 eg2034TX,general,HP,17970000,24590000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card rời,NVIDIA GeForce MX550 2 GB,1.74,9,Chính Hãng
Laptop HP Pavilion 15 eg2088TU,general,HP,18570000,25290000,Intel Core i7 Alder Lake - 1260P,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.74,9.5,Chính Hãng
Laptop Asus Zenbook 14 Flip OLED UP3404VA,general,Asus,24580000,33990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,18,Chính Hãng
Laptop HP Pavilion 15 eg2088TU,general,HP,18480000,25290000,Intel Core i7 Alder Lake - 1260P,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.74,9,Chính Hãng
Laptop HP Pavilion 15 eg2034TX,general,HP,19030000,24590000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card rời,NVIDIA GeForce MX550 2 GB,1.74,10.5,Chính Hãng
Laptop Asus Zenbook 14 Flip OLED UP3404VA,general,Asus,25110000,33990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,20,Chính Hãng
Laptop Asus Zenbook 14 Flip OLED UP3404VA,general,Asus,24980000,33990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,19.5,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,14930000,19790000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,256,SSD,16,Full HD,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,8,Chính Hãng
Laptop HP ZBook Firefly 14 G8,general,HP,28760000,39890000,Intel Core i5 Tiger Lake - 1135G7,Intel,16,DDR4,512,SSD,14,Full HD,Vỏ kim loại,Windows 10 Pro,2021,Card rời,"NVIDIA Quadro T500, 4GB",1.35,1,Cửa Hàng
Laptop Asus Zenbook 14 Flip OLED UP3404VA,general,Asus,26170000,33990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,22,Chính Hãng
Laptop HP Pavilion 15 eg2034TX,general,HP,17880000,24590000,Intel Core i7 Alder Lake - 1255U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card rời,NVIDIA GeForce MX550 2 GB,1.74,8.5,Chính Hãng
Laptop Asus Zenbook 14 Flip OLED UP3404VA,general,Asus,25900000,33990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,21,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,15160000,19790000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,256,SSD,16,Full HD,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,9.5,Chính Hãng
Laptop Dell Inspiron 16 5620,general,Dell,15240000,19790000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,256,SSD,16,Full HD,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.87,10,Chính Hãng
Laptop Asus Vivobook S 14 Flip TP3402VA,general,Asus,16160000,21990000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,WUXGA,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,19.5,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,20460000,27990000,Intel Core i5 Raptor Lake - 1340P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,19,Chính Hãng
Laptop Asus Vivobook S 14 Flip TP3402VA,general,Asus,17100000,21990000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,WUXGA,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,23,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,21440000,27990000,Intel Core i5 Raptor Lake - 1340P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,21.5,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,21660000,27990000,Intel Core i5 Raptor Lake - 1340P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,22.5,Chính Hãng
Laptop Asus Vivobook 15 X1504ZA,general,Asus,8970000,12290000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.7,22,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,21770000,27990000,Intel Core i5 Raptor Lake - 1340P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,23,Chính Hãng
Laptop Asus Vivobook S 14 Flip TP3402VA,general,Asus,16240000,21990000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,WUXGA,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,20,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,20570000,27990000,Intel Core i5 Raptor Lake - 1340P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,19.5,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,10870000,14490000,Intel Core i5 Tiger Lake - 1155G7,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.65,21.5,Chính Hãng
Laptop Asus Vivobook S 14 Flip TP3402VA,general,Asus,16070000,21990000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,WUXGA,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,19,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,10930000,14490000,Intel Core i5 Tiger Lake - 1155G7,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.65,22,Chính Hãng
Laptop Asus Vivobook 15 OLED A1505ZA,general,Asus,14760000,19990000,Intel Core i5 Alder Lake - 12500H,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.7,22,Chính Hãng
Laptop Asus Vivobook 15 OLED A1505ZA,general,Asus,14830000,19990000,Intel Core i5 Alder Lake - 12500H,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.7,22.5,Chính Hãng
Laptop Asus Vivobook 14X OLED K3405VC,general,Asus,22010000,29490000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,2.8K,Vỏ nhựa,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",1.4,21,Chính Hãng
Laptop Asus Vivobook 14X OLED K3405VC,general,Asus,21900000,29490000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,2.8K,Vỏ nhựa,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",1.4,20.5,Chính Hãng
Laptop Asus Vivobook 15 OLED A1505ZA,general,Asus,14910000,19990000,Intel Core i5 Alder Lake - 12500H,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.7,23,Chính Hãng
Laptop Apple MacBook Pro M1 2020,general,Apple,18090000,24490000,Apple M1,Apple,8,Apple,256,SSD,13.3,Retina,Vỏ kim loại nguyên khối,macOS,2020,Card tích hợp,8 nhân GPU,1.4,1,Cửa Hàng
Laptop Asus Vivobook 14X OLED K3405VC,general,Asus,22130000,29490000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,2.8K,Vỏ nhựa,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",1.4,21.5,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,23630000,31990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,20,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,23750000,31990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,20.5,Chính Hãng
Laptop Asus Vivobook 14X OLED K3405VC,general,Asus,22360000,29490000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,2.8K,Vỏ nhựa,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",1.4,22.5,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,24630000,31990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,22,Chính Hãng
Laptop Asus Zenbook 14 OLED UX3402VA,general,Asus,24880000,31990000,Intel Core i7 Raptor Lake - 1360P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.39,23,Chính Hãng
Laptop Dell Inspiron 15 3520,general,Dell,10990000,14490000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.9,8.5,Chính Hãng
Laptop HP Pavilion 14 dv2071TU,general,HP,18590000,25190000,Intel Core i7 Alder Lake - 1255U,Intel,16,DDR4,512,SSD,14,Full HD,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.41,10,Chính Hãng
Laptop Acer Aspire 5 Gaming A515 58GM 51LB,gaming,Acer,16350000,20490000,Intel Core i5 Raptor Lake - 13420H,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 2050, 4 GB",1.7,10.5,Chính Hãng
Laptop Dell Inspiron 15 3520,general,Dell,11220000,14490000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.9,10.5,Chính Hãng
Laptop HP Elitebook 630 G9,general,HP,17360000,23390000,Intel Core i5 Alder Lake - 1235U,Intel,16,DDR4,512,SSD,13.3,Full HD,Vỏ kim loại,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.28,10.5,Chính Hãng
Laptop Asus Zenbook 14 Flip OLED UP3404VA,general,Asus,22620000,29990000,Intel Core i5 Raptor Lake - 1340P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,20,Chính Hãng
Laptop Acer Aspire 7 Gaming A715 76G 59MW,gaming,Acer,16130000,21490000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 2050, 4 GB",2.1,9.5,Chính Hãng
Laptop Dell Inspiron 15 3520,general,Dell,11100000,14490000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.9,9.5,Chính Hãng
Laptop Dell Inspiron 15 3520,general,Dell,11050000,14490000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.9,9,Chính Hãng
Laptop Asus Zenbook 14 Flip OLED UP3404VA,general,Asus,23090000,29990000,Intel Core i5 Raptor Lake - 1340P,Intel,16,LPDDR5,512,SSD,14,2.8K,Vỏ kim loại - Nhôm,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.5,22,Chính Hãng
Laptop Dell Inspiron 15 3520,general,Dell,11160000,14490000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.9,10,Chính Hãng
Laptop HP Pavilion X360 14 ek0059TU,general,HP,12500000,16590000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,256,SSD,14,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.517,5,Chính Hãng
Laptop Acer Aspire 7 Gaming A715 76G 59MW,gaming,Acer,16290000,21490000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 2050, 4 GB",2.1,10.5,Chính Hãng
Laptop Acer Aspire 7 Gaming A715 76G 59MW,gaming,Acer,16370000,21490000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2023,Card rời,"NVIDIA GeForce RTX 2050, 4 GB",2.1,11,Chính Hãng
Laptop HP Gaming VICTUS 15 fa0111TX,gaming,HP,22110000,28290000,Intel Core i5 Alder Lake - 12500H,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2.29,8.5,Chính Hãng
Laptop HP Pavilion X360 14 ek0059TU,general,HP,12970000,16590000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,256,SSD,14,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.517,8.5,Chính Hãng
Laptop HP Pavilion 15 eg2036TX,general,HP,15600000,20590000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card rời,NVIDIA GeForce MX550 2 GB,1.74,5.5,Chính Hãng
Laptop HP Pavilion 15 eg2036TX,general,HP,15930000,20590000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card rời,NVIDIA GeForce MX550 2 GB,1.74,7.5,Chính Hãng
Laptop HP Pavilion X360 14 ek0059TU,general,HP,12770000,16590000,Intel Core i3 Alder Lake - 1215U,Intel,8,DDR4,256,SSD,14,Full HD,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.517,7,Chính Hãng
Laptop HP Gaming VICTUS 15 fa0111TX,gaming,HP,21990000,28290000,Intel Core i5 Alder Lake - 12500H,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2.29,8,Chính Hãng
Laptop HP Gaming VICTUS 15 fa0111TX,gaming,HP,22220000,28290000,Intel Core i5 Alder Lake - 12500H,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2.29,9,Chính Hãng
Laptop Asus Vivobook 16 X1605VA,general,Asus,14470000,18990000,Intel Core i5 Raptor Lake - 1335U,Intel,16,DDR4,512,SSD,16,WUXGA,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.88,21,Chính Hãng
